加Q群,#genre#
CCTV兵器科技,http://bkpcp.ddns.net:8000/ysp.php?id=bqkj
CCTV第一剧场,http://bkpcp.ddns.net:8000/ysp.php?id=dyjc
CCTV怀旧剧场,http://bkpcp.ddns.net:8000/ysp.php?id=hjjc
CCTV风云剧场,http://bkpcp.ddns.net:8000/ysp.php?id=fyjc
CCTV风云音乐,http://bkpcp.ddns.net:8000/ysp.php?id=fyyy
CCTV风云足球,http://bkpcp.ddns.net:8000/ysp.php?id=fyzq
CCTV电视指南,http://bkpcp.ddns.net:8000/ysp.php?id=dszn
CCTV女性时尚,http://bkpcp.ddns.net:8000/ysp.php?id=nxss
CCTV央视文化精品,http://bkpcp.ddns.net:8000/ysp.php?id=whjp
CCTV世界地理,http://bkpcp.ddns.net:8000/ysp.php?id=sjdl
CCTV高尔夫网球,http://bkpcp.ddns.net:8000/ysp.php?id=gefwq
CCTV央视台球,http://bkpcp.ddns.net:8000/ysp.php?id=ystq
CCTV卫生健康,http://bkpcp.ddns.net:8000/ysp.php?id=wsjk
CHC高清电影,http://39.134.18.193/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://39.134.18.193/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://39.134.18.193/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CEC国际教育,http://play.cec-tv.com.cn/channel/cec-tv3.m3u8
CEC国际健康,http://play.cec-tv.com.cn/channel/cec-tv4.m3u8
CEC国际旅游,http://play.cec-tv.com.cn/channel/cec-tv2.m3u8
CEC国际教育,http://play.cec-tv.com.cn/channel/cec-tv3.m3u8
CEC国际健康,http://play.cec-tv.com.cn/channel/cec-tv4.m3u8

湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8#http://stream.qhbtv.com/qhws/sd/live.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
大湾区卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226442/index.m3u8
兵团卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
康巴卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
山东教育卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
哈哈炫动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
卡酷少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
优漫卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
金鹰卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
1905国内电影,http://bkpcp.ddns.net:8000/1905.php?id=1905b
1905环球经典,http://bkpcp.ddns.net:8000/1905.php?id=1905a
凤凰中文,https://play-flive.ifeng.com/live/06OLEGEGM4G.flv#http://tptv.mobaibox.com/PLTV/3/224/3221228527/index.m3u8?accountinfo=pFxP2vrxKwnB6rRkbluzLr1snyVtUvL0ln7oEaT%2FZn10jZxgbY2HUwDYbDsdLBomvnnHS%2Fwexz1UYCk%2BgA3K%2FpVmN4ksD2FQ92IXsdC3G7ldu9XJHCjJGd7DJ%2FIdAqJXp6jzgqsHVMBWu4n0REhZxQ%3D%3D%3A20240413145502%2C-%2C112.25.7.222%2C20240413145502%2CHD-10000k-1080P-fhchinese5s%2C992A307DD03B66D4A24A1380D2238385%2C%2C0%2C1%2C-1%2C%2C2%2C%2C-1%2C-3%2C2%2CEND&GuardEncType=2
凤凰资讯,https://play-flive.ifeng.com/live/06OLEEWQKN4.flv
凤凰香港,http://183.204.13.13/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8


铁粉台_886,#genre#
凤凰中文,https://play-flive.ifeng.com/live/06OLEGEGM4G.flv#http://tptv.mobaibox.com/PLTV/3/224/3221228527/index.m3u8?accountinfo=pFxP2vrxKwnB6rRkbluzLr1snyVtUvL0ln7oEaT%2FZn10jZxgbY2HUwDYbDsdLBomvnnHS%2Fwexz1UYCk%2BgA3K%2FpVmN4ksD2FQ92IXsdC3G7ldu9XJHCjJGd7DJ%2FIdAqJXp6jzgqsHVMBWu4n0REhZxQ%3D%3D%3A20240413145502%2C-%2C112.25.7.222%2C20240413145502%2CHD-10000k-1080P-fhchinese5s%2C992A307DD03B66D4A24A1380D2238385%2C%2C0%2C1%2C-1%2C%2C2%2C%2C-1%2C-3%2C2%2CEND&GuardEncType=2
凤凰资讯,https://play-flive.ifeng.com/live/06OLEEWQKN4.flv
凤凰中文,http://39.134.18.196:80/wh7f454c46tw2172490011_-1360941031/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8?icpid=88888890&RTS=1707328982&from=20&ocs=2_111.20.45.169_80&hms_devid=8368&online=1707328982&vqe=3
凤凰资讯,http://39.134.18.196:80/wh7f454c46tw2280983051_-1501544638/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8?icpid=88888890&RTS=1707329090&from=20&ocs=2_111.20.45.166_80&hms_devid=8368&online=1707329090&vqe=3


凤凰中文,http://183.204.13.13/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://183.204.13.13/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://183.204.13.13/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8

凤凰香港,http://bkpcp.ddns.net:8000/fhx.php?id=fhhk

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
凤凰中文,http://wouu.net:9977/udp/239.93.0.162:2192
凤凰资讯,http://wouu.net:9977:8089/udp/239.93.0.118:2191
凤凰中文,http://wouu.net:9977:8089/udp/239.93.1.9:2192
凤凰资讯,http://wouu.net:9977/udp/239.93.1.4:2191
星空卫视,http://bkpcp.ddns.net:8000/jydxjd.php?id=xkws#http://bkpcp.ddns.net:8000/jyltjd.php?tvid=xkws
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
星空卫视,http://182.138.136.195:4455/udp/239.93.0.156:2193
TVB星河（粤）,http://bkpcp.ddns.net:8000/jydxjd.php?id=fcxh
TVB星河（粤）,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
翡翠台,https://iptv.hiper25.com/TVB/video.m3u8
翡翠台,http://bkpcp.ddns.net:8000/jyltjd.php?tvid=fct
翡翠台,mitv://147.135.39.171:9906/659ad8a2000d34621fa351dc7e476ef7
翡翠台,mitv://147.135.39.171:9906/658f93d5000d4d27f39e83494fe03749
明珠台,https://iptv.hiper25.com/Pearl/video.m3u8
明珠台,http://bkpcp.ddns.net:8000/jyltjd.php?tvid=mzt
明珠台,mitv://generationnexxxt.com:19806/9993262cc067418a983f0c7ec18adef9
明珠台,mitv://135.148.104.228:19806/9993262cc067418a983f0c7ec18adef9

澳门卫视,https://iptv.hiper25.com/TDM/video.m3u8
澳门卫视,https://live.mastvnet.com/lsdream/MSTV/1500/live.m3u8
澳门卫视,http://tdm.jdshipin.com/ch3/ch3.live/playlist.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8 
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
大愛1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8

海峡两岸,http://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/93dafada4e35457788319f02f5063529/1200.m3u8
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8#http://zb.xzxwhcb.com:9999/hls/world.m3u8	

中视台,rtmp://220.130.201.73/sat/tv091
华视台,rtmp://220.130.201.73/sat/tv111
台视台,rtmp://220.130.201.73/sat/tv071
民视台,rtmp://220.130.201.73/sat/tv051

澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8


港台32,http://198.16.100.90:8278/rhk32_twn/playlist.m3u8?tid=MBCB4455322944553229&ct=19226&tsum=60bac13753ada5abc8873783d6611ebd
ELTA影剧,http://198.16.100.90:8278/eltadrama_twn/playlist.m3u8?tid=MFDF4206608342066083&ct=19225&tsum=c6e03c86e60731f01aef66e1b32dcc84
纬来体育,rtmp://220.130.201.73/sat/tv721
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
东森综合,http://198.16.100.90:8278/ettvzhonghe/playlist.m3u8?tid=m65c4e525f24617101171&ct=17874&tsum=663db593cfeefc92ce4b5d7461988f3f
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
东森财经,http://50.7.238.114:8278/ettvcaijing_twn/playlist.m3u8?tid=MD5D9010164090101640&ct=19225&tsum=cc229773020f89af853b23d81e0e6371
4k记录欧洲,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8

公视3台,mitv://135.148.104.228:19806/95f2ed538e044aac891abfe6a9ce6ba7
公视3台,mitv://135.148.104.228:19806/95f2ed538e044aac891abfe6a9ce6ba7
公视3台,mitv://generationnexxxt.com:19806/95f2ed538e044aac891abfe6a9ce6ba7
公视3台,mitv://generationnexxxt.com:19806/95f2ed538e044aac891abfe6a9ce6ba7
公视台语台,mitv://generationnexxxt.com:19806/6593a0f40009baf898efc82314242462
民视第一台,mitv://135.148.104.228:19806/b97979cec8d74feebc370f3470cc06c6
民视第一台,mitv://135.148.104.228:19806/b97979cec8d74feebc370f3470cc06c6
民视新闻台,mitv://135.148.104.228:19806/d24f18e610d248b7a450d29492b37ebf
民视新闻台,mitv://135.148.104.228:19806/d24f18e610d248b7a450d29492b37ebf
中天新闻台,mitv://135.148.104.228:19806/bd9064ee198045a386f1f2dba5073f4e
中天新闻台,mitv://135.148.104.228:19806/bd9064ee198045a386f1f2dba5073f4e
中天娱乐台,mitv://135.148.104.228:19806/6932151dd5a74b759a053f78a719fbf3
中天娱乐台,mitv://135.148.104.228:19806/6932151dd5a74b759a053f78a719fbf3
台视新闻台,mitv://135.148.104.228:19806/9817b59742464113bd5656fcc7dced84
台视新闻台,mitv://135.148.104.228:19806/9817b59742464113bd5656fcc7dced84
台视综合台,mitv://generationnexxxt.com:19806/6593a4d5000dedcb98fef0154abd184d
台视综合台,mitv://generationnexxxt.com:19806/6593a4d5000dedcb98fef0154abd184d
中视经典台,mitv://135.148.104.228:19806/8b9e15ff15474ccbbc2780c1484e50c9
中视经典台,mitv://135.148.104.228:19806/8b9e15ff15474ccbbc2780c1484e50c9
中视菁采台,mitv://135.148.104.228:19806/ae5e01a7bc294327b88f65aa5d38217c
中视菁采台,mitv://135.148.104.228:19806/ae5e01a7bc294327b88f65aa5d38217c
中视菁采台,mitv://generationnexxxt.com:19806/ae5e01a7bc294327b88f65aa5d38217c
华视新闻台,mitv://135.148.104.228:19806/ebe8db2daafa47768f37bcae17bfe299
华视新闻台,mitv://135.148.104.228:19806/ebe8db2daafa47768f37bcae17bfe299
八大娱乐台,mitv://135.148.104.228:19806/cea44ead76804413bd48caf76c5c2749
八大戏剧台,mitv://135.148.104.228:19806/4eec82bd1e634ceab82b90e395116c83
八大优频道,mitv://135.148.104.228:19806/7abaa68442ce4ed7ad7c9772fb46eda9
八大优频道,mitv://135.148.104.228:19806/7abaa68442ce4ed7ad7c9772fb46eda9
八大第一台,mitv://135.148.104.228:19806/270abff66f5e496fb9c100a0dbca3fe6
八大第一台,mitv://generationnexxxt.com:19806/270abff66f5e496fb9c100a0dbca3fe6
八大第一台,mitv://generationnexxxt.com:19806/270abff66f5e496fb9c100a0dbca3fe6
八大综合台,mitv://135.148.104.228:19806/6c18a737c1394e59ae5072935d630f40
八大综合台,mitv://135.148.104.228:19806/6c18a737c1394e59ae5072935d630f40
八大综合台,mitv://generationnexxxt.com:19806/6c18a737c1394e59ae5072935d630f40
八大综合台,mitv://generationnexxxt.com:19806/6c18a737c1394e59ae5072935d630f40
寰宇新闻台,mitv://135.148.104.228:19806/a265fb55774a4554bc2db19b16f53be6
寰宇新闻台,mitv://135.148.104.228:19806/a265fb55774a4554bc2db19b16f53be6
纬来综合台,mitv://135.148.104.228:19806/d40310ae8bba42569d3d90b4cf7d9928
纬来综合台,mitv://135.148.104.228:19806/d40310ae8bba42569d3d90b4cf7d9928
纬来电影台,mitv://135.148.104.228:19806/429796f5f00946fa933e400729286c7e
纬来电影台,mitv://135.148.104.228:19806/429796f5f00946fa933e400729286c7e
三立新闻台,mitv://135.148.104.228:19806/9388262af2604cc798800736d070d39e
三立新闻台,mitv://135.148.104.228:19806/9388262af2604cc798800736d070d39e
三立iNEWS,mitv://135.148.104.228:19806/ac384b2c9a4a47c3a538f9116ab7e4d8
三立iNEWS,mitv://135.148.104.228:19806/ac384b2c9a4a47c3a538f9116ab7e4d8
三立戏剧台,mitv://135.148.104.228:19806/7a5b874b630d457bb5997a2fe4690550
三立戏剧台,mitv://135.148.104.228:19806/7a5b874b630d457bb5997a2fe4690550
三立台湾台,mitv://generationnexxxt.com:19806/ff12e8f29f9b4f61a9b766709aa498f6
三立都会台,mitv://generationnexxxt.com:19806/7a36f98eee8e48a48ea64a1359083c8a
三立综合台,mitv://135.148.104.228:19806/792a7263dd7b4c7484512d07f3c21083
三立综合台,mitv://135.148.104.228:19806/792a7263dd7b4c7484512d07f3c21083
天映经典,mitv://135.148.104.228:19806/3ac31fa9f30145b68f8469b00d91b200
探索频道,mitv://135.148.104.228:19806/9f2e92df32b34a569ad7e6818f4732fb
探索频道,mitv://135.148.104.228:19806/9f2e92df32b34a569ad7e6818f4732fb
AMC最爱电影,mitv://135.148.104.228:19806/24ce0147e36a438eab843a3168cea3bc
AMC最爱电影,mitv://135.148.104.228:19806/24ce0147e36a438eab843a3168cea3bc
AMC最爱电影,mitv://generationnexxxt.com:19806/24ce0147e36a438eab843a3168cea3bc
TVB星河(粤),mitv://135.148.104.228:19806/0c08d9d705a747908c23ba652726d777
TVB星河(粤),mitv://135.148.104.228:19806/0c08d9d705a747908c23ba652726d777
TVB星河(粤),mitv://generationnexxxt.com:19806/0c08d9d705a747908c23ba652726d777
TVB娱乐新闻台,mitv://135.148.104.228:19806/46bb3afe133d4cd8ac4b195c7f5f428c
TVB娱乐新闻台,mitv://135.148.104.228:19806/46bb3afe133d4cd8ac4b195c7f5f428c
TVB娱乐新闻台,mitv://generationnexxxt.com:19806/46bb3afe133d4cd8ac4b195c7f5f428c
TVBS欢乐台,mitv://135.148.104.228:19806/569aec3edbbc4267bd6f829b3d495d5a
TVBS欢乐台,mitv://135.148.104.228:19806/569aec3edbbc4267bd6f829b3d495d5a
TVBS精采台,mitv://135.148.104.228:19806/2089afbec2474359add275658522922f
TVBS精采台,mitv://135.148.104.228:19806/2089afbec2474359add275658522922f
TVBS精采台,mitv://generationnexxxt.com:19806/2089afbec2474359add275658522922f
TVBS新闻台,mitv://135.148.104.228:19806/6a155a5d7bea461b980b4fa559119a60
TVBS新闻台,mitv://135.148.104.228:19806/6a155a5d7bea461b980b4fa559119a60
HBO,mitv://135.148.104.228:19806/37f11d742fee447ab15f07db28095bd6
HBO,mitv://135.148.104.228:19806/37f11d742fee447ab15f07db28095bd6
HBO,mitv://generationnexxxt.com:19806/37f11d742fee447ab15f07db28095bd6
HBOFamily,mitv://135.148.104.228:19806/8a0208ebdfa04b5eab112f0c8b01719c
HBOFamily,mitv://135.148.104.228:19806/8a0208ebdfa04b5eab112f0c8b01719c
HBO强档巨献,mitv://135.148.104.228:19806/563a5981b8ad4df085b59ce98bbecb95
HBO强档巨献,mitv://135.148.104.228:19806/563a5981b8ad4df085b59ce98bbecb95
HBO强档巨献,mitv://generationnexxxt.com:19806/563a5981b8ad4df085b59ce98bbecb95
HBO原创巨献,mitv://135.148.104.228:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
HBO原创巨献,mitv://135.148.104.228:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
HBO原创巨献,mitv://generationnexxxt.com:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
非凡新闻台,mitv://135.148.104.228:19806/02f80f7aad2c480992e06e1bd8a7facb
非凡新闻台,mitv://135.148.104.228:19806/02f80f7aad2c480992e06e1bd8a7facb
采昌影剧台,mitv://generationnexxxt.com:19806/a0d691053f9b4876ab2b509a62296911
私人影院,mitv://generationnexxxt.com:19806/3cfadd5e9af14d6db652b3c23acd7a7d
龙祥时代,mitv://generationnexxxt.com:19806/78502c9b515845a7baca6a3a6ea88b8a
龙祥电影,mitv://135.148.104.228:19806/78502c9b515845a7baca6a3a6ea88b8a
龙祥电影,mitv://135.148.104.228:19806/78502c9b515845a7baca6a3a6ea88b8a
